order_id,customer_id,order_date,order_status,payment_method,discount,shipping_cost
O556985,C101595,2025-10-19 04:18:51,Completed,UPI,0.0,99.0
O556986,C110188,2025-04-26 16:34:47,Pending,Net Banking,0.2,99.0
O556987,C107297,2024-12-05 04:25:00,Completed,Debit Card,0.1,149.0
O556988,C109145,2025-04-03 06:22:41,Completed,Credit Card,0.0,49.0
O556989,C101680,2025-02-06 23:14:27,Pending,Debit Card,0.05,0.0
O556990,C114650,2024-06-02 11:41:26,Pending,COD,0.0,149.0
O556991,C110755,2023-08-31 19:10:42,Completed,Wallet,0.0,49.0
O556992,C104347,2024-11-07 09:22:43,Completed,COD,0.0,0.0
O556993,C113381,2025-12-27 23:22:37,Completed,UPI,0.2,99.0
O556994,C106876,2024-09-22 00:12:50,Completed,Credit Card,0.0,49.0
O556995,C102833,2025-01-01 04:33:11,Returned,COD,0.05,99.0
O556996,C106536,2024-05-30 03:18:14,Pending,Credit Card,0.0,49.0
O556997,C104850,2025-12-16 08:58:52,Cancelled,UPI,0.15,0.0
O556998,C110662,2025-08-29 03:42:23,Completed,COD,0.2,99.0
O556999,C100327,2025-08-22 06:51:58,Completed,UPI,0.15,99.0
O557000,C113233,2025-09-03 05:38:51,Completed,Net Banking,0.1,0.0
O557001,C106559,2025-11-17 22:18:44,Returned,Wallet,0.2,49.0
O557002,C101703,2025-11-21 13:34:28,Pending,UPI,0.2,0.0
O557003,C111554,2025-05-14 19:25:17,Pending,UPI,0.0,49.0
O557004,C114909,2023-12-21 06:11:55,Returned,Debit Card,0.1,149.0
O557005,C113598,2024-09-22 19:28:16,Returned,Debit Card,0.0,149.0
O557006,C102517,2025-12-06 00:04:49,Completed,Debit Card,0.0,99.0
O557007,C103319,2025-07-26 14:38:52,Cancelled,Net Banking,0.0,99.0
O557008,C114905,2025-02-22 03:53:29,Returned,Wallet,0.0,149.0
O557009,C103083,2024-04-01 17:14:46,Returned,UPI,0.0,99.0
O557010,C104592,2024-07-13 09:53:49,Pending,COD,0.15,0.0
O557011,C109400,2025-12-18 11:10:31,Returned,Debit Card,0.15,0.0
O557012,C104454,2024-08-25 07:08:28,Completed,Debit Card,0.1,99.0
O557013,C105798,2025-06-18 06:10:13,Completed,Credit Card,0.0,49.0
O557014,C111145,2025-10-12 05:31:50,Pending,UPI,0.1,49.0
O557015,C108931,2025-02-18 20:15:21,Completed,DEBIT CARD,0.0,0.0
O557016,C112217,2025-05-02 13:39:20,Returned,COD,0.0,149.0
O557017,C111677,2025-12-31 08:54:10,Completed,Credit Card,0.0,149.0
O557018,C112051,2025-08-17 14:56:21,Pending,UPI,0.1,49.0
O557019,C102712,2025-03-11 06:07:08,Completed,Debit Card,0.0,0.0
O557020,C103901,2025-06-26 05:26:41,Completed,COD,0.15,0.0
O557021,C102782,2025-08-29 08:52:38,Cancelled,Wallet,0.2,99.0
O557022,C101854,2025-07-08 00:24:52,Cancelled,COD,0.0,0.0
O557023,C112795,2025-09-04 04:06:14,Completed,Debit Card,0.05,49.0
O557024,C100048,2025-11-11 17:29:08,Completed,Wallet,0.1,49.0
O557025,C109456,2024-05-08 19:47:40,Pending,COD,0.15,0.0
O557026,C113116,2024-05-16 07:50:05,Pending,COD,0.15,149.0
O557027,C102555,2025-07-18 09:40:38,Completed,COD,0.0,49.0
O557028,C114031,2024-05-16 18:31:32,Cancelled,Debit Card,0.0,0.0
O557029,C114432,2025-08-12 07:06:13,Returned,Credit Card,0.0,99.0
O557030,C108759,2025-06-05 17:40:03,Completed,COD,0.0,0.0
O557031,C110051,2025-12-19 22:35:44,Completed,Wallet,0.2,
O557032,C102845,2025-11-11 06:05:44,Returned,Wallet,0.15,49.0
O557033,C114862,2025-04-25 00:11:27,Returned,Wallet,0.2,99.0
O557034,C111118,2025-12-13 22:26:50,Completed,Net Banking,0.0,49.0
O557035,C107809,2025-09-01 06:26:46,Cancelled,UPI,0.0,99.0
O557036,C107613,2024-03-12 00:53:10,Pending,Credit Card,0.1,0.0
O557037,C109316,2024-07-07 22:07:37,Completed,Debit Card,0.1,0.0
O557038,C102835,2024-11-16 16:12:18,Returned,Wallet,0.0,149.0
O557039,C108979,2025-02-22 21:53:15,Completed,Net Banking,0.05,49.0
O557040,C101043,2025-12-24 23:58:43,Pending,Net Banking,0.0,149.0
O557041,C109100,2023-11-29 13:34:00,Completed,UPI,0.1,0.0
O557042,C108664,2025-02-15 21:26:21,Completed,Credit Card,0.2,49.0
O557043,C105408,2025-10-08 20:12:58,Cancelled,UPI,0.1,149.0
O557044,C101359,2025-10-25 12:15:43,Returned,COD,0.0,0.0
O557045,C108308,2025-11-01 01:33:30,Completed,Net Banking,0.0,
O557046,C106627,2025-06-03 02:09:57,Cancelled,Debit Card,0.05,49.0
O557047,C104751,2024-09-06 19:27:49,Completed,Net Banking,0.2,99.0
O557048,C106492,2024-07-31 20:26:17,Returned,Net Banking,0.1,49.0
O557049,C100918,2024-12-31 02:59:05,Cancelled,Net Banking,0.1,0.0
O557050,C101291,2025-12-30 19:48:56,Completed,Wallet,0.15,0.0
O557051,C102206,2024-07-23 22:04:35,Pending,Net Banking,0.0,0.0
O557052,C108361,2025-06-10 06:21:38,Completed,UPI,0.15,49.0
O557053,C104323,2024-01-21 23:19:00,Cancelled,  Net Banking  ,0.1,149.0
O557054,C103593,2024-09-13 22:51:01,Completed,UPI,0.05,99.0
O557055,C109506,2025-12-10 04:09:30,Completed,Credit Card,0.05,149.0
O557056,C108974,2025-07-20 03:15:59,Completed,Debit Card,0.15,99.0
O557057,C105120,2025-05-31 23:13:31,Completed,UPI,0.05,0.0
O557058,C114123,2025-07-14 21:48:23,Pending,Net Banking,0.1,149.0
O557059,C106033,2025-11-23 14:41:59,Completed,UPI,0.0,49.0
O557060,C102890,2024-01-19 13:26:54,Completed,Net Banking,0.1,49.0
O557061,C113370,2025-05-24 07:11:46,Completed,Debit Card,0.0,49.0
O557062,C110551,2025-03-10 19:07:07,Cancelled,Debit Card,0.0,0.0
O557063,C111279,2025-03-21 00:55:53,Completed,UPI,0.05,0.0
O557064,C112779,2024-05-05 19:28:38,Pending,COD,0.15,0.0
O557065,C112001,2025-02-03 12:32:25,Completed,COD,0.05,0.0
O557066,C112759,2024-05-23 17:00:05,Completed,Net Banking,0.0,0.0
O557067,C103482,2025-06-10 23:33:59,Cancelled,  Debit Card  ,0.0,149.0
O557068,C109283,2025-10-02 17:45:51,Completed,COD,0.15,49.0
O557069,C110162,2025-05-26 17:30:16,Pending,COD,0.15,
O557070,C104472,2025-02-13 10:10:39,Cancelled,UPI,0.1,0.0
O557071,C114994,2025-12-13 10:13:06,Completed,Wallet,0.0,99.0
O557072,C112175,2024-10-31 07:11:57,Completed,Net Banking,0.2,0.0
O557073,C113780,2025-06-23 06:49:11,Completed,UPI,0.0,0.0
O557074,C102338,2025-12-01 02:16:23,Completed,COD,0.1,0.0
O557075,C100569,2025-10-18 06:35:53,Cancelled,UPI,0.0,0.0
O557076,C100436,2024-11-09 06:43:53,Completed,Wallet,0.0,0.0
O557077,C113027,2025-07-30 04:51:56,Completed,Credit Card,0.05,99.0
O557078,C108256,2025-08-07 18:50:35,Returned,Net Banking,0.0,49.0
O557079,C104678,2025-10-21 06:02:51,Completed,Net Banking,0.05,149.0
O557080,C112148,2025-11-13 06:25:33,Completed,COD,0.0,99.0
O557081,C109705,2025-10-11 12:09:20,Cancelled,Debit Card,0.0,0.0
O557082,C109336,2024-01-24 05:56:44,Cancelled,COD,0.05,0.0
O557083,C112019,2025-06-21 21:32:23,Completed,COD,0.0,99.0
O557084,C107128,2024-02-01 02:52:21,Returned,Debit Card,0.2,99.0
O557085,C102480,2025-08-24 14:30:25,Cancelled,Debit Card,0.15,49.0
O557086,C113812,2025-08-20 11:43:02,Completed,Wallet,0.0,49.0
O557087,C113002,2024-12-09 18:52:06,Pending,Wallet,0.2,99.0
O557088,C103784,2025-07-18 07:04:47,Completed,UPI,0.0,0.0
O557089,C104983,2025-01-01 16:07:42,Returned,UPI,0.1,149.0
O557090,C112364,2023-12-24 06:00:45,Cancelled,COD,0.15,0.0
O557091,C114665,2025-11-25 11:53:00,Completed,Credit Card,0.0,149.0
O557092,C111676,2025-12-28 20:54:56,Completed,Wallet,0.1,
O557093,C100801,2023-08-28 18:48:58,Pending,Debit Card,0.15,0.0
O557094,C106188,2025-02-16 01:33:14,Completed,Debit Card,0.15,0.0
O557095,C111686,2025-09-18 19:55:22,Cancelled,Net Banking,0.15,0.0
O557096,C107085,2025-09-26 18:25:35,Completed,Debit Card,0.15,0.0
O557097,C110162,2024-05-29 18:30:41,Cancelled,Debit Card,0.0,49.0
O557098,C100551,2024-06-25 18:25:30,Pending,COD,0.2,0.0
O557099,C103224,2023-12-31 18:54:24,Pending,UPI,0.1,0.0
O557100,C111419,2025-01-15 23:03:11,Returned,Net Banking,0.0,49.0
O557101,C102939,2025-12-03 21:03:15,Completed,UPI,0.0,0.0
O557102,C114650,2024-04-15 23:09:43,Completed,Wallet,0.1,149.0
O557103,C105568,2025-12-31 21:17:07,Completed,Credit Card,0.05,49.0
O557104,C102966,2025-11-19 04:04:47,Pending,UPI,0.0,0.0
O557105,C102967,2025-12-27 15:26:10,Completed,Debit Card,0.1,49.0
O557106,C102665,2024-07-04 00:58:22,Completed,Wallet,0.05,149.0
O557107,C105265,2025-10-30 05:58:57,Completed,Credit Card,0.05,0.0
O557108,C108772,2024-10-13 01:45:10,Returned,Credit Card,0.0,99.0
O557109,C113277,2024-12-11 15:50:53,Completed,Debit Card,0.0,49.0
O557110,C114064,2023-03-21 01:20:59,Returned,Net Banking,0.0,149.0
O557111,C109026,2025-09-25 17:59:53,Pending,COD,0.0,0.0
O557112,C109549,2024-07-27 04:52:59,Cancelled,UPI,0.0,99.0
O557113,C107877,2024-07-19 10:16:41,Completed,Debit Card,0.2,0.0
O557114,C105096,2024-12-27 04:11:18,Completed,Net Banking,0.0,0.0
O557115,C108049,2025-05-24 13:12:41,Pending,Debit Card,0.05,0.0
O557116,C102527,2025-10-12 23:43:46,Completed,Wallet,0.15,0.0
O557117,C104900,2025-02-09 18:39:11,Pending,Wallet,0.2,
O557118,C103038,2024-10-11 14:33:51,Completed,Wallet,0.0,149.0
O557119,C112647,2024-10-29 01:15:12,Completed,Credit Card,0.0,49.0
O557120,C102497,2024-05-02 07:42:18,Completed,Wallet,0.0,0.0
O557121,C111241,2025-12-13 00:27:27,Pending,COD,0.0,0.0
O557122,C101001,2025-08-18 00:09:35,Cancelled,COD,0.15,0.0
O557123,C109935,2025-12-25 19:50:36,Cancelled,Wallet,0.0,0.0
O557124,C111512,2025-08-27 04:32:35,Completed,COD,0.1,149.0
O557125,C101532,2025-04-27 15:41:53,Completed,Wallet,0.1,149.0
O557126,C111616,2023-05-01 01:02:52,Cancelled,Net Banking,0.05,49.0
O557127,C108841,2025-12-27 00:08:00,Completed,UPI,0.2,0.0
O557128,C110299,2025-12-03 03:55:34,Completed,Wallet,0.0,99.0
O557129,C110866,2025-05-10 12:00:51,Cancelled,Net Banking,0.1,149.0
O557130,C102499,2025-03-10 22:37:32,Completed,Net Banking,0.1,149.0
O557131,C112024,2025-03-12 11:09:30,Completed,Credit Card,0.15,0.0
O557132,C111761,2025-05-17 19:56:51,Completed,Debit Card,0.2,99.0
O557133,C109746,2024-01-31 07:27:34,Completed,  Debit Card  ,0.0,149.0
O557134,C107670,2025-09-09 01:21:06,Completed,debit card,0.0,49.0
O557135,C112789,2024-12-17 11:19:54,Cancelled,COD,0.05,149.0
O557136,C113242,2025-09-30 16:19:15,Completed,Debit Card,0.0,0.0
O557137,C105077,2024-06-05 12:31:50,Completed,Wallet,0.0,49.0
O557138,C108037,2023-12-22 19:32:13,Completed,Wallet,0.2,0.0
O557139,C106815,2025-10-01 00:08:24,Completed,UPI,0.05,149.0
O557140,C106441,2025-04-02 22:45:06,Completed,Debit Card,0.1,99.0
O557141,C112471,2025-06-02 12:50:25,Cancelled,COD,0.05,49.0
O557142,C109997,2024-06-06 20:09:41,Completed,Net Banking,0.15,99.0
O557143,C107191,2025-01-14 23:48:48,Cancelled,Net Banking,0.05,99.0
O557144,C111868,2025-10-03 16:21:16,Completed,UPI,0.1,49.0
O557145,C114206,2025-11-13 10:01:48,Completed,Net Banking,0.2,49.0
O557146,C106175,2025-12-24 02:17:36,Completed,Wallet,,49.0
O557147,C102088,2025-12-12 13:24:32,Completed,UPI,0.0,49.0
O557148,C113850,2025-11-07 11:59:15,Pending,COD,0.0,149.0
O557149,C114431,2025-04-16 17:51:07,Completed,COD,0.0,
O557150,C106204,2025-06-17 15:43:58,Pending,credit card,0.2,0.0
O557151,C109768,2025-12-20 16:40:48,Completed,Credit Card,0.2,0.0
O557152,C101359,2025-06-15 18:40:28,Completed,Net Banking,0.0,149.0
O557153,C100711,2024-04-21 17:07:56,Completed,Net Banking,0.0,0.0
O557154,C101429,2025-10-30 21:07:43,Completed,Wallet,0.0,0.0
O557155,C111660,2025-07-11 13:03:32,Completed,Debit Card,0.0,149.0
O557156,C106967,2024-01-04 11:57:07,Cancelled,Net Banking,0.1,
O557157,C109867,2025-08-29 00:12:09,Completed,Credit Card,0.0,99.0
O557158,C108373,2025-11-04 15:35:42,Pending,Wallet,0.05,49.0
O557159,C102960,2025-05-28 18:13:33,Completed,Wallet,0.0,49.0
O557160,C112275,2025-07-08 11:25:19,Completed,UPI,0.0,99.0
O557161,C103274,2025-08-08 18:29:35,Completed,Wallet,0.0,49.0
O557162,C102775,2024-02-13 01:39:11,Pending,Net Banking,0.1,0.0
O557163,C109312,2025-04-10 00:46:29,Returned,Credit Card,0.0,149.0
O557164,C113074,2025-12-28 12:56:32,Completed,DEBIT CARD,0.05,0.0
O557165,C113018,2025-07-04 05:39:50,Pending,Net Banking,,99.0
O557166,C106635,2023-09-23 18:06:15,Cancelled,UPI,0.0,49.0
O557167,C110283,2025-07-01 17:25:46,Completed,Credit Card,0.0,0.0
O557168,C112440,2025-02-28 04:41:48,Completed,UPI,0.0,49.0
O557169,C103314,2024-12-22 07:37:53,Pending,Net Banking,0.0,0.0
O557170,C105979,2025-06-10 00:04:38,Completed,Debit Card,0.15,0.0
O557171,C109556,2025-06-24 16:29:39,Completed,COD,0.15,149.0
O557172,C112642,2025-12-29 04:40:38,Completed,Credit Card,0.05,149.0
O557173,C105089,2025-11-01 13:11:00,Pending,Debit Card,0.1,149.0
O557174,C109374,2024-02-25 20:08:58,Completed,debit card,0.1,149.0
O557175,C100889,2024-11-26 09:51:21,Completed,Net Banking,0.0,0.0
O557176,C114045,2025-12-29 17:11:57,Pending,Credit Card,,99.0
O557177,C113488,2025-09-25 00:29:22,Cancelled,COD,0.0,99.0
O557178,C113888,2025-11-13 19:02:12,Completed,debit card,0.15,49.0
O557179,C114597,2025-06-25 20:46:33,Completed,Wallet,0.0,149.0
O557180,C112731,2023-03-24 00:08:32,Completed,UPI,0.05,49.0
O557181,C999999,2025-11-08 20:51:34,Completed,Wallet,,149.0
O557182,C108767,2024-11-17 04:46:01,Pending,COD,0.0,0.0
O557183,C102741,2023-07-27 06:47:23,Pending,COD,0.0,99.0
O557184,C100312,2024-12-25 22:09:57,Pending,Debit Card,0.0,0.0
O557185,C102198,2023-11-26 02:48:27,Pending,Net Banking,0.15,
O557186,C112677,2025-01-26 08:51:13,Pending,Wallet,0.05,99.0
O557187,C111180,2025-05-13 01:51:05,Completed,Wallet,0.0,99.0
O557188,C111424,2025-05-14 01:04:02,Returned,Debit Card,0.0,0.0
O557189,C106141,2024-03-21 01:29:50,Completed,Wallet,0.0,0.0
O557190,C100401,2024-10-14 06:22:50,Completed,Net Banking,0.05,0.0
O557191,C104835,2025-10-29 06:16:46,Cancelled,COD,0.15,0.0
O557192,C106909,2025-11-14 13:59:55,Completed,COD,0.0,0.0
O557193,C105416,2024-12-05 07:45:17,Completed,COD,0.1,99.0
O557194,C107618,2025-10-14 04:22:20,Returned,Credit Card,0.0,99.0
O557195,C109223,2025-01-05 04:02:16,Returned,Credit Card,0.0,0.0
O557196,C101788,2025-01-21 14:04:18,Completed,Debit Card,0.05,149.0
O557197,C113684,2025-09-04 07:50:28,Completed,Wallet,0.05,0.0
O557198,C108473,2025-12-15 09:31:41,Completed,Credit Card,0.15,149.0
O557199,C112873,2025-06-21 00:48:30,Completed,UPI,0.0,0.0
O557200,C107198,2025-10-15 00:01:29,Completed,UPI,0.1,149.0
O557201,C111003,2023-12-20 21:59:07,Completed,Credit Card,0.0,149.0
O557202,C113464,2025-04-27 10:51:20,Completed,Debit Card,0.0,0.0
O557203,C109047,2025-07-25 07:56:36,Completed,Debit Card,0.1,149.0
O557204,C106201,2025-03-26 02:10:26,Completed,Credit Card,0.1,49.0
O557205,C108676,2024-05-14 21:54:31,Completed,Net Banking,0.0,0.0
O557206,C102546,2024-10-04 17:05:47,Returned,Debit Card,0.1,0.0
O557207,C110558,2025-09-02 03:03:57,Completed,UPI,0.2,149.0
O557208,C100565,2023-08-09 13:28:49,Completed,Net Banking,0.15,99.0
O557209,C106868,2025-10-25 21:51:33,Completed,Credit Card,0.0,0.0
O557210,C108251,2025-05-03 05:18:02,Completed,COD,0.1,49.0
O557211,C106095,2025-11-23 06:14:21,Returned,Net Banking,0.1,99.0
O557212,C107322,2024-02-08 01:46:30,Completed,COD,,0.0
O557213,C102675,2025-10-13 09:53:39,Cancelled,Credit Card,0.0,149.0
O557214,C101176,2024-12-14 17:03:39,Pending,Credit Card,0.0,49.0
O557215,C106704,2024-12-12 21:27:43,Pending,Credit Card,0.2,0.0
O557216,C114067,2025-12-10 00:55:21,Cancelled,Net Banking,0.1,149.0
O557217,C102741,2025-05-01 22:34:03,Completed,UPI,0.2,0.0
O557218,C104323,2024-11-04 12:14:01,Returned,Debit Card,0.1,149.0
O557219,C113215,2025-06-18 22:59:51,Completed,Credit Card,0.0,0.0
O557220,C104078,2023-12-26 14:33:43,Pending,UPI,0.15,0.0
O557221,C105857,2023-10-15 10:50:35,Completed,Wallet,0.0,0.0
O557222,C101546,2025-12-17 10:14:43,Completed,Net Banking,0.0,49.0
O557223,C100715,2025-12-08 09:32:58,Completed,COD,0.0,
O557224,C109946,2025-09-08 02:53:56,Completed,Net Banking,0.1,0.0
O557225,C102272,2025-12-19 03:22:04,Completed,COD,0.2,149.0
O557226,C108446,2025-10-10 01:55:43,Completed,UPI,0.0,0.0
O557227,C106529,2025-08-27 04:24:18,Returned,COD,0.0,49.0
O557228,C101428,2025-12-12 18:11:34,Completed,Debit Card,0.0,49.0
O557229,C106503,2025-06-02 23:17:37,Completed,COD,0.05,99.0
O557230,C103778,2025-05-07 10:48:38,Completed,Net Banking,0.15,0.0
O557231,C112900,2024-05-01 13:39:11,Completed,Wallet,0.1,49.0
O557232,C103998,2025-10-23 20:04:57,Cancelled,UPI,0.0,0.0
O557233,C110487,2025-07-16 21:11:44,Cancelled,COD,0.0,149.0
O557234,C110271,2025-03-06 07:32:08,Completed,UPI,0.15,99.0
O557235,C102947,2025-10-31 21:35:10,Returned,Wallet,0.0,149.0
O557236,C108390,2024-08-13 07:46:33,Cancelled,Credit Card,0.2,0.0
O557237,C112670,2025-12-30 01:13:40,Pending,Credit Card,0.15,0.0
O557238,C101531,2024-11-20 00:42:03,Completed,net banking,0.2,49.0
O557239,C109201,2025-07-16 02:24:38,Completed,Debit Card,0.2,99.0
O557240,C102576,2025-01-07 12:15:19,Completed,Net Banking,0.0,0.0
O557241,C103667,2023-07-12 12:59:13,Completed,COD,0.05,49.0
O557242,C109766,2025-02-03 04:57:51,Cancelled,Debit Card,0.1,49.0
O557243,C109623,2025-12-15 21:43:30,Completed,COD,0.1,149.0
O557244,C110013,2025-08-21 00:01:39,Completed,Net Banking,0.05,0.0
O557245,C108177,2025-12-10 00:31:37,Completed,Debit Card,0.0,49.0
O557246,C111800,2024-09-03 01:15:10,Pending,Wallet,0.1,0.0
O557247,C109768,2025-12-28 15:43:30,Completed,Net Banking,0.0,99.0
O557248,C103256,2024-12-10 23:20:45,Completed,Credit Card,0.0,0.0
O557249,C101542,2023-11-04 21:11:09,Completed,Net Banking,0.1,149.0
O557250,C100161,2025-02-23 10:28:10,Completed,COD,0.0,
O557251,C100108,2025-09-19 10:51:42,Pending,COD,0.2,49.0
O557252,C101614,2025-01-06 16:29:12,Returned,Wallet,0.05,0.0
O557253,C106584,2025-08-28 17:20:17,Cancelled,COD,0.0,0.0
O557254,C100087,2025-12-17 04:22:13,Pending,Wallet,0.05,149.0
O557255,C105812,2024-10-30 17:20:34,Returned,Debit Card,0.2,
O557256,C111701,2025-05-05 13:49:24,Completed,COD,0.2,149.0
O557257,C101961,2024-04-13 02:21:53,Pending,Wallet,0.1,49.0
O557258,C111861,2025-10-16 02:52:09,Completed,COD,0.0,0.0
O557259,C102900,2025-10-28 12:56:11,Completed,UPI,0.0,49.0
O557260,C103484,2025-08-29 05:15:30,Completed,UPI,0.05,99.0
O557261,C103721,2025-12-26 00:25:05,Cancelled,COD,0.0,149.0
O557262,C104916,2023-02-28 12:41:30,Completed,Wallet,0.0,0.0
O557263,C107616,2025-02-24 03:57:39,Completed,UPI,0.0,0.0
O557264,C110218,2025-06-28 03:04:47,Completed,UPI,0.1,99.0
O557265,C111686,2025-06-30 17:05:47,Completed,UPI,0.05,99.0
O557266,C100337,2024-09-07 03:59:05,Cancelled,Net Banking,0.0,49.0
O557267,C102225,2025-09-01 12:08:39,Pending,UPI,0.0,149.0
O557268,C111266,2025-11-16 18:39:08,Pending,Credit Card,0.2,0.0
O557269,C111628,2025-05-24 13:32:50,Cancelled,UPI,0.2,149.0
O557270,C114228,2024-07-15 21:26:36,Returned,Debit Card,0.0,99.0
O557271,C104449,2023-12-16 15:41:59,Returned,Wallet,0.15,0.0
O557272,C103459,2024-01-13 05:42:50,Returned,UPI,0.15,49.0
O557273,C108655,2024-09-11 03:17:14,Pending,COD,,49.0
O557274,C101187,2025-08-21 20:56:40,Pending,Net Banking,0.2,0.0
O557275,C110894,2025-12-19 06:50:20,Completed,Wallet,0.15,0.0
O557276,C107254,2025-12-26 05:31:19,Completed,Net Banking,0.15,49.0
O557277,C110692,2025-05-27 18:45:53,Completed,Wallet,0.0,99.0
O557278,C102434,2025-07-18 10:14:30,Completed,Net Banking,0.0,49.0
O557279,C107065,2025-09-09 22:11:35,Completed,Wallet,0.0,99.0
O557280,C105227,2025-11-16 15:48:57,Completed,Debit Card,0.0,0.0
O557281,C107160,2025-08-19 15:38:45,Returned,Credit Card,0.0,49.0
O557282,C108438,2023-11-22 23:08:47,Completed,Credit Card,0.0,49.0
O557283,C110271,2025-04-12 14:38:35,Completed,UPI,0.1,49.0
O557284,C113027,2025-01-30 21:25:25,Pending,Wallet,0.2,0.0
O557285,C103568,2024-10-09 21:11:50,Completed,UPI,0.05,0.0
O557286,C106474,2025-12-19 02:36:10,Completed,Debit Card,0.1,0.0
O557287,C101705,2024-11-13 05:33:05,Pending,UPI,0.05,49.0
O557288,C105068,2024-10-02 14:18:18,Completed,Net Banking,0.0,49.0
O557289,C105778,2024-02-16 19:53:19,Completed,Credit Card,0.2,49.0
O557290,C106673,2025-06-17 10:49:50,Completed,COD,0.1,149.0
O557291,C113965,2025-04-06 20:57:35,Pending,UPI,0.0,0.0
O557292,C113719,2025-08-01 08:33:21,Returned,COD,0.0,0.0
O557293,C101037,2025-10-05 19:08:27,Pending,Debit Card,0.0,49.0
O557294,C106276,2024-12-27 17:04:24,Completed,UPI,0.0,149.0
O557295,C104859,2025-10-18 08:56:33,Cancelled,Wallet,0.1,0.0
O557296,C105464,2025-07-23 19:48:37,Completed,Net Banking,0.1,0.0
O557297,C111290,2024-09-09 10:12:26,Completed,Credit Card,0.2,99.0
O557298,C103003,2025-08-14 03:23:57,Returned,COD,0.0,49.0
O557299,C111362,2024-12-29 22:12:35,Returned,Credit Card,0.15,99.0
O557300,C113806,2025-06-15 05:41:55,Completed,Credit Card,0.1,49.0
O557301,C110416,2025-09-30 03:57:05,Returned,Wallet,0.05,0.0
O557302,C106241,2025-10-16 06:02:11,Completed,Net Banking,0.2,49.0
O557303,C100940,2025-06-07 21:35:53,Completed,UPI,0.0,49.0
O557304,C101585,2025-07-11 07:09:39,Completed,COD,0.1,0.0
O557305,C110759,2025-12-05 16:18:05,Completed,Debit Card,0.0,99.0
O557306,C101711,2025-01-23 19:09:14,Completed,COD,0.05,0.0
O557307,C106284,2025-10-28 09:36:03,Completed,Net Banking,0.1,99.0
O557308,C113099,2024-08-07 05:07:02,Pending,Net Banking,0.2,0.0
O557309,C108080,2025-05-10 09:28:12,Completed,Credit Card,0.1,149.0
O557310,C105097,2025-12-13 22:38:15,Completed,Credit Card,0.0,99.0
O557311,C103533,2025-12-01 15:05:40,Returned,UPI,0.0,0.0
O557312,C108128,2025-02-13 23:47:35,Returned,Credit Card,0.15,0.0
O557313,C105157,2024-12-19 05:35:22,Returned,UPI,0.0,99.0
O557314,C114456,2024-11-17 01:26:48,Completed,COD,0.0,99.0
O557315,C100202,2025-03-07 00:59:17,Completed,Debit Card,0.1,0.0
O557316,C114240,2024-12-27 03:49:43,Completed,COD,0.05,0.0
O557317,C103220,2025-11-10 11:41:29,Completed,Credit Card,0.0,0.0
O557318,C108658,2025-05-10 22:38:11,Completed,Credit Card,0.05,0.0
O557319,C104014,2025-07-02 20:17:53,Cancelled,WALLET,0.0,149.0
O557320,C112311,2025-07-19 18:30:56,Completed,Wallet,0.0,0.0
O557321,C110497,2023-04-17 22:17:59,Completed,Net Banking,0.05,49.0
O557322,C103584,2025-10-19 13:47:48,Completed,Debit Card,0.0,149.0
O557323,C108542,2025-09-06 09:25:14,Completed,Credit Card,0.1,99.0
O557324,C113694,2024-07-25 01:21:25,Pending,Net Banking,0.15,149.0
O557325,C103440,2025-02-22 22:21:41,Completed,UPI,0.15,49.0
O557326,C112269,2024-04-22 06:37:04,Completed,Credit Card,0.0,99.0
O557327,C111949,2025-05-01 23:59:49,Pending,Credit Card,,49.0
O557328,C105816,2025-09-15 23:07:12,Completed,Credit Card,0.05,0.0
O557329,C100573,2025-11-08 02:05:51,Completed,COD,0.05,0.0
O557330,C102546,2025-12-23 20:58:10,Completed,Debit Card,0.2,149.0
O557331,C107193,2024-05-16 19:22:52,Cancelled,Credit Card,0.1,0.0
O557332,C107148,2025-10-13 01:11:48,Returned,Debit Card,0.15,49.0
O557333,C101608,2025-02-25 12:37:59,Completed,Net Banking,0.0,99.0
O557334,C104377,2025-02-23 16:01:13,Completed,Debit Card,0.0,0.0
