customer_id,days_since_last_purchase,purchase_frequency,total_spend,avg_order_value,number_of_sessions,cart_abandonment,returns,discount_usage,churned
C106026,390,4,51302.724,12825.681,8.0,3.0,0.0,0.25,1
C102168,18,2,34125.324,17062.662,12.0,4.0,1.0,0.5,0
C104258,677,3,24415.539,8138.513,15.0,5.0,0.0,0.6666666666666666,1
C108414,7,3,85167.608,28389.202666666664,7.0,1.0,0.0,1.0,0
C114856,255,2,18497.7835,9248.89175,8.0,1.0,0.0,1.0,1
C107930,4,3,94874.99250000001,31624.9975,9.0,2.0,0.0,0.6666666666666666,0
C110221,52,2,59022.6365,29511.318250000004,8.0,1.0,1.0,0.5,0
C106059,313,1,36755.47899999999,36755.47899999999,7.0,2.0,0.0,1.0,1
C104005,641,2,51069.577999999994,25534.788999999997,7.0,2.0,2.0,1.0,1
C106386,343,2,69296.182,34648.091,11.0,2.0,2.0,1.0,1
C109156,50,2,15906.778,7953.389,10.0,4.0,0.0,0.5,0
C109012,207,1,3923.163,3923.163,10.0,1.0,1.0,1.0,1
C100038,232,2,57226.1855,28613.09275,9.0,2.0,1.0,1.0,1
C102223,62,3,69418.609,23139.536333333333,7.0,0.0,0.0,0.6666666666666666,0
C106534,69,1,15313.61,15313.61,9.0,4.0,0.0,0.0,0
C112417,357,1,11393.939999999999,11393.939999999999,9.0,3.0,0.0,0.0,1
C107799,365,3,68607.561,22869.187,3.0,1.0,0.0,0.3333333333333333,1
C102089,311,2,106052.29999999999,53026.149999999994,8.0,0.0,2.0,0.0,1
C112085,0,2,26128.016499999998,13064.00825,6.0,0.0,0.0,0.5,0
C101353,188,1,16820.756999999998,16820.756999999998,4.0,2.0,0.0,1.0,1
C100702,94,1,12741.777,12741.777,8.0,0.0,1.0,1.0,1
C101621,239,2,50277.313,25138.656499999997,8.0,2.0,0.0,1.0,1
C101153,118,1,16642.14,16642.14,5.0,1.0,0.0,0.0,1
C101576,481,2,32430.0765,16215.03825,10.0,4.0,1.0,0.5,1
C110252,82,2,37860.79,18930.395,9.0,5.0,2.0,0.0,0
C112141,243,1,16039.7525,16039.7525,9.0,4.0,0.0,1.0,1
C113624,24,1,20034.62,20034.62,5.0,1.0,0.0,0.0,0
C103101,70,6,109998.636,18333.106,5.0,0.0,0.0,1.0,0
C103579,2,9,210622.543,23402.50477777778,11.0,1.0,2.0,0.7777777777777778,0
C110468,211,2,39937.869999999995,19968.934999999998,8.0,2.0,0.0,0.5,1
C103851,142,1,7961.695000000001,7961.695000000001,9.0,3.0,0.0,1.0,1
C110956,103,2,25638.37,12819.185,14.0,4.0,0.0,0.0,1
C104744,93,1,27854.75,27854.75,10.0,3.0,1.0,0.0,1
C103394,9,1,6592.599,6592.599,8.0,2.0,0.0,1.0,0
C100514,168,1,13204.740000000002,13204.740000000002,11.0,5.0,1.0,0.0,1
C104178,15,5,118974.69900000001,23794.9398,6.0,2.0,1.0,0.8,0
C101046,52,4,58718.9515,14679.737875,6.0,2.0,0.0,0.5,0
C112796,179,2,14796.813999999998,7398.406999999999,11.0,4.0,0.0,0.5,1
C110782,89,1,46469.64,46469.64,8.0,3.0,0.0,0.0,0
C100002,441,2,60762.6125,30381.30625,8.0,2.0,0.0,0.5,1
C104325,360,2,67729.719,33864.8595,7.0,1.0,0.0,0.5,1
C105527,356,3,29000.474000000002,9666.824666666667,7.0,1.0,0.0,0.3333333333333333,1
C113006,45,1,15516.9795,15516.9795,5.0,0.0,0.0,1.0,0
C111087,290,4,105961.5915,26490.397875,9.0,4.0,1.0,0.5,1
C103656,29,7,95278.022,13611.146000000002,8.0,1.0,0.0,0.42857142857142855,0
C110947,374,1,39246.08,39246.08,12.0,3.0,0.0,0.0,1
C102182,70,1,19681.440000000002,19681.440000000002,11.0,4.0,0.0,0.0,0
C105656,267,2,39667.6365,19833.81825,5.0,1.0,0.0,1.0,1
C106562,495,1,12835.2,12835.2,6.0,0.0,0.0,0.0,1
C109474,1,2,96825.87,48412.935,17.0,5.0,0.0,0.0,0
C102779,255,1,16484.74,16484.74,13.0,4.0,0.0,0.0,1
C104570,819,3,34830.66,11610.220000000001,10.0,2.0,0.0,0.0,1
C109132,73,1,5832.19,5832.19,7.0,2.0,0.0,0.0,0
C112856,157,2,75587.965,37793.9825,8.0,1.0,0.0,1.0,1
C108972,56,1,30030.264000000003,30030.264000000003,5.0,0.0,1.0,1.0,0
C107436,108,3,86007.223,28669.074333333334,9.0,5.0,1.0,0.6666666666666666,1
C110226,206,2,50428.674,25214.337,9.0,2.0,0.0,0.5,1
C107655,200,1,23944.52,23944.52,4.0,1.0,0.0,0.0,1
C114151,809,1,8666.856,8666.856,11.0,5.0,0.0,1.0,1
C113913,291,1,13213.4,13213.4,7.0,3.0,0.0,0.0,1
C104238,0,3,56453.24800000001,18817.749333333337,10.0,3.0,1.0,0.6666666666666666,0
C114564,203,2,45530.5015,22765.25075,4.0,1.0,1.0,1.0,1
C110934,96,6,160010.244,26668.374,11.0,4.0,1.0,0.6666666666666666,1
C106546,6,1,4382.307,4382.307,9.0,1.0,0.0,1.0,0
C110432,218,3,35307.932,11769.310666666666,8.0,0.0,0.0,0.6666666666666666,1
C107004,350,3,79621.55,26540.516666666674,7.0,3.0,0.0,0.0,1
C107640,101,3,29348.393000000004,9782.797666666667,19.0,8.0,0.0,0.3333333333333333,1
C102595,163,2,19227.4825,9613.74125,5.0,1.0,0.0,1.0,1
C106654,535,1,5336.946,5336.946,6.0,0.0,0.0,1.0,1
C110968,735,1,39133.521,39133.521,8.0,1.0,0.0,1.0,1
C106452,19,1,17414.72,17414.72,6.0,1.0,0.0,0.0,0
C106859,6,4,101353.2695,25338.317375,9.0,3.0,2.0,0.75,0
C114664,29,2,39955.29,19977.645,6.0,1.0,0.0,0.0,0
C113343,270,2,33669.594,16834.797000000002,11.0,3.0,1.0,1.0,1
C114447,98,1,28045.39,28045.39,5.0,4.0,0.0,0.0,1
C100686,366,3,41936.559,13978.853000000001,9.0,2.0,1.0,0.6666666666666666,1
C104012,390,1,14844.063499999998,14844.063499999998,13.0,7.0,0.0,1.0,1
C107599,52,2,20584.815,10292.4075,7.0,3.0,0.0,0.5,0
C111247,222,1,17532.816,17532.816,7.0,2.0,0.0,1.0,1
C114870,44,2,15290.594000000001,7645.2970000000005,7.0,2.0,0.0,0.5,0
C109489,221,1,28372.93,28372.93,8.0,1.0,0.0,0.0,1
C105091,419,1,31400.7,31400.7,10.0,3.0,0.0,0.0,1
C101465,100,3,46541.802,15513.934000000001,9.0,4.0,0.0,0.3333333333333333,1
C104097,252,2,16613.438000000002,8306.719000000001,4.0,1.0,0.0,0.5,1
C103618,114,2,20419.67,10209.835,10.0,3.0,0.0,0.5,1
C101074,189,2,34964.1215,17482.06075,4.0,2.0,2.0,0.5,1
C106739,25,3,63054.6815,21018.227166666667,7.0,2.0,0.0,0.6666666666666666,0
C100695,198,1,37027.176,37027.176,9.0,1.0,0.0,1.0,1
C102434,34,4,73487.54149999999,18371.885375,5.0,0.0,0.0,0.25,0
C108373,390,2,43489.623999999996,21744.811999999998,6.0,2.0,0.0,0.5,1
C100854,417,3,50635.1825,16878.394166666665,2.0,1.0,1.0,1.0,1
C104939,61,2,29616.1725,14808.08625,11.0,2.0,0.0,0.5,0
C112722,7,1,15571.32,15571.32,7.0,2.0,0.0,0.0,0
C105159,0,3,45194.2215,15064.7405,4.0,2.0,0.0,0.6666666666666666,0
C107081,48,1,10921.03,10921.03,11.0,2.0,0.0,0.0,0
C114925,309,3,28553.7205,9517.906833333334,10.0,1.0,0.0,0.6666666666666666,1
C110044,977,1,2678.094,2678.094,12.0,5.0,0.0,1.0,1
C107579,246,2,15367.244,7683.622,3.0,1.0,0.0,1.0,1
C106439,863,1,12364.7725,12364.7725,8.0,2.0,0.0,1.0,1
C114699,3,1,34651.1085,34651.1085,5.0,2.0,0.0,1.0,0
C103019,352,1,35210.286,35210.286,7.0,3.0,1.0,1.0,1
C111857,489,1,13611.78,13611.78,5.0,3.0,0.0,0.0,1
C102172,826,1,24208.79,24208.79,6.0,1.0,0.0,0.0,1
C112676,422,2,106653.2,53326.6,12.0,5.0,0.0,0.0,1
C100509,204,1,17056.610999999997,17056.610999999997,4.0,0.0,0.0,1.0,1
C106187,310,1,32907.942,32907.942,8.0,1.0,0.0,1.0,1
C112338,549,1,19402.29,19402.29,8.0,3.0,0.0,0.0,1
C103832,339,1,16375.014,16375.014,6.0,1.0,0.0,1.0,1
C111157,155,1,40027.214,40027.214,6.0,1.0,0.0,1.0,1
C101172,25,3,37941.492,12647.163999999999,8.0,1.0,0.0,0.3333333333333333,0
C103687,42,3,103796.681,34598.89366666666,7.0,1.0,0.0,0.3333333333333333,0
C110629,248,1,10788.53,10788.53,6.0,2.0,0.0,0.0,1
C107715,123,4,101507.496,25376.874,12.0,3.0,1.0,0.5,1
C100141,515,2,64008.555,32004.2775,13.0,2.0,1.0,0.5,1
C105771,440,1,12315.584,12315.584,6.0,1.0,0.0,1.0,1
C101995,11,2,23600.136000000006,11800.068000000003,8.0,2.0,0.0,1.0,0
C111327,409,1,7413.04,7413.04,9.0,4.0,0.0,0.0,1
C109463,449,2,38409.604,19204.801999999996,9.0,3.0,1.0,0.5,1
C111754,386,6,74138.781,12356.4635,11.0,3.0,2.0,0.5,1
C106978,304,2,35530.56,17765.28,11.0,3.0,0.0,0.0,1
C103955,565,1,45387.34,45387.34,6.0,0.0,0.0,0.0,1
C112958,14,2,18252.83,9126.415,9.0,3.0,0.0,0.0,0
C114931,21,3,121704.45,40568.15,9.0,3.0,2.0,0.0,0
C109859,140,1,41211.67,41211.67,7.0,0.0,0.0,0.0,1
C106339,1,2,87850.98,43925.49,11.0,4.0,0.0,0.0,0
C103879,421,2,68034.13,34017.065,11.0,3.0,0.0,0.0,1
C109689,68,3,76272.382,25424.127333333334,6.0,1.0,1.0,0.3333333333333333,0
C100655,609,1,0.0,0.0,10.0,3.0,0.0,0.0,1
C109309,345,1,11053.824999999999,11053.824999999999,10.0,4.0,0.0,1.0,1
C108849,7,8,117208.1585,14651.0198125,7.0,3.0,2.0,0.75,0
C110428,35,1,24778.042499999996,24778.042499999996,11.0,2.0,0.0,1.0,0
C112272,514,1,13633.3645,13633.3645,7.0,2.0,0.0,1.0,1
C106374,217,3,22098.4345,7366.144833333333,10.0,4.0,0.0,1.0,1
C102985,197,2,57637.166,28818.583000000002,10.0,4.0,0.0,0.5,1
C113164,0,1,10693.457999999999,10693.457999999999,5.0,0.0,0.0,1.0,0
C114068,93,1,9044.53,9044.53,8.0,0.0,0.0,0.0,1
C104175,136,3,32553.9225,10851.3075,6.0,3.0,2.0,1.0,1
C101974,57,4,100546.332,25136.583,7.0,3.0,0.0,0.25,0
C105504,9,1,18583.05,18583.05,8.0,1.0,0.0,0.0,0
C106605,363,1,8967.0405,8967.0405,13.0,6.0,1.0,1.0,1
C100129,104,3,27398.426499999998,9132.808833333333,9.0,4.0,1.0,0.3333333333333333,1
C104913,243,1,36185.069500000005,36185.069500000005,10.0,3.0,1.0,1.0,1
C101892,120,4,79882.8325,19970.708125,4.0,1.0,0.0,0.25,1
C110905,3,2,49649.671,24824.8355,10.0,2.0,0.0,0.5,0
C104910,362,2,31043.548,15521.774,6.0,1.0,0.0,1.0,1
C109626,119,1,59254.52099999999,59254.52099999999,14.0,8.0,0.0,1.0,1
C112251,225,3,72019.992,24006.664,6.0,1.0,0.0,0.3333333333333333,1
C100187,832,2,11166.674,5583.337,6.0,1.0,0.0,0.5,1
C107390,104,1,21298.568000000003,21298.568000000003,5.0,2.0,0.0,1.0,1
C103921,604,1,8805.749499999998,8805.749499999998,8.0,1.0,0.0,1.0,1
C101921,16,2,32845.380000000005,16422.690000000002,6.0,4.0,0.0,0.0,0
C114445,111,1,3682.15,3682.15,5.0,1.0,0.0,0.0,1
C104053,6,1,10257.6555,10257.6555,12.0,1.0,0.0,1.0,0
C110942,190,1,9590.68,9590.68,10.0,3.0,0.0,1.0,1
C100693,300,1,11309.16,11309.16,6.0,1.0,0.0,0.0,1
C108315,347,3,27794.125,9264.708333333334,9.0,2.0,0.0,1.0,1
C107545,317,5,140135.229,28027.0458,3.0,0.0,1.0,0.2,1
C114794,106,3,46371.260500000004,15457.086833333335,8.0,2.0,0.0,1.0,1
C109760,31,6,114164.8005,19027.466750000003,8.0,4.0,0.0,0.6666666666666666,0
C103328,9,2,34397.958999999995,17198.9795,10.0,4.0,0.0,0.5,0
C108390,57,1,4698.4529999999995,4698.4529999999995,7.0,2.0,0.0,1.0,0
C112135,19,1,6215.34,6215.34,9.0,3.0,0.0,0.0,0
C104211,94,2,51453.1915,25726.595749999997,12.0,2.0,1.0,0.5,1
C113101,53,4,127473.7555,31868.438875000003,9.0,0.0,1.0,0.5,0
C109071,1,4,130650.986,32662.746499999997,10.0,3.0,1.0,1.0,0
C109151,106,7,95824.1785,13689.168357142858,4.0,1.0,0.0,0.42857142857142855,1
C109452,17,2,22428.282000000003,11214.141000000001,12.0,3.0,0.0,0.5,0
C110063,207,3,57362.941999999995,19120.980666666666,10.0,5.0,1.0,0.3333333333333333,1
C113697,124,2,45333.316000000006,22666.658000000003,6.0,2.0,0.0,1.0,1
C110836,27,3,62580.932499999995,20860.310833333333,6.0,2.0,0.0,0.3333333333333333,0
C110452,453,2,24072.011,12036.0055,4.0,0.0,0.0,0.5,1
C109343,133,2,38624.646,19312.323,5.0,1.0,0.0,0.5,1
C114553,529,1,4626.18,4626.18,6.0,2.0,0.0,1.0,1
C112008,341,1,15595.869999999999,15595.869999999999,11.0,1.0,0.0,0.0,1
C109565,413,4,59272.0,14818.0,7.0,3.0,2.0,1.0,1
C101848,81,1,8752.445,8752.445,7.0,3.0,0.0,1.0,0
C114410,5,1,46314.378,46314.378,8.0,4.0,1.0,1.0,0
C109230,89,1,23040.9865,23040.9865,6.0,2.0,0.0,1.0,0
C101780,34,1,31126.7,31126.7,11.0,4.0,0.0,0.0,0
C113087,556,1,10940.616,10940.616,7.0,2.0,0.0,1.0,1
C110158,219,4,93129.67599999999,23282.418999999998,8.0,3.0,1.0,0.5,1
C100556,76,3,81748.688,27249.562666666665,7.0,3.0,0.0,0.6666666666666666,0
C109544,823,2,26404.905499999997,13202.45275,5.0,0.0,0.0,1.0,1
C112185,305,1,15117.534,15117.534,14.0,5.0,0.0,1.0,1
C106981,501,1,8603.56,8603.56,8.0,2.0,0.0,0.0,1
C110847,74,3,161071.289,53690.42966666666,12.0,1.0,2.0,0.3333333333333333,0
C104373,108,1,25088.629999999997,25088.629999999997,7.0,3.0,0.0,0.0,1
C114465,282,3,67455.48,22485.16,7.0,0.0,1.0,0.0,1
C107003,63,2,77136.045,38568.0225,9.0,2.0,0.0,0.5,0
C104538,424,2,54681.542,27340.771,10.0,4.0,1.0,0.5,1
C106193,26,1,14242.06,14242.06,7.0,0.0,0.0,0.0,0
C104382,282,1,19467.37,19467.37,6.0,1.0,2.0,0.0,1
C101614,159,3,71535.94,23845.313333333335,11.0,3.0,0.0,0.0,1
C101336,481,1,22571.852,22571.852,5.0,1.0,0.0,1.0,1
C101383,8,2,67076.9425,33538.47125,6.0,3.0,0.0,1.0,0
C105362,357,1,14939.2,14939.2,4.0,0.0,0.0,0.0,1
C114953,608,1,7228.2045,7228.2045,7.0,4.0,0.0,1.0,1
C109822,9,3,44451.21,14817.07,8.0,6.0,0.0,1.0,0
C103302,505,1,3029.11,3029.11,3.0,1.0,0.0,0.0,1
C103758,14,2,81365.481,40682.7405,11.0,3.0,0.0,1.0,0
C108050,79,2,54218.584,27109.292,11.0,3.0,0.0,0.5,0
C104142,155,1,15068.817,15068.817,11.0,3.0,0.0,1.0,1
C113325,20,1,24170.684999999998,24170.684999999998,7.0,3.0,0.0,1.0,0
C106778,28,3,94142.46,31380.820000000003,8.0,4.0,0.0,0.6666666666666666,0
C100838,8,1,14972.41,14972.41,4.0,1.0,0.0,0.0,0
C105489,213,2,88746.389,44373.1945,6.0,3.0,0.0,1.0,1
C109928,892,2,49518.903,24759.451500000003,12.0,7.0,0.0,0.5,1
C113541,900,1,49785.417,49785.417,7.0,3.0,0.0,1.0,1
C113513,683,1,25944.5585,25944.5585,8.0,0.0,0.0,1.0,1
C107194,55,3,92755.25200000001,30918.417333333335,6.0,2.0,1.0,0.6666666666666666,0
C114370,221,1,6617.339,6617.339,4.0,0.0,0.0,1.0,1
C102962,24,3,50839.3965,16946.465500000002,5.0,1.0,0.0,0.6666666666666666,0
C104891,4,6,95616.494,15936.082333333334,7.0,3.0,1.0,0.16666666666666666,0
C105463,127,3,86364.459,28788.153000000002,4.0,0.0,0.0,0.6666666666666666,1
C110928,400,3,123811.5155,41270.50516666666,8.0,0.0,0.0,0.6666666666666666,1
C100005,207,1,16546.36,16546.36,6.0,2.0,0.0,0.0,1
C102361,201,2,27426.762000000002,13713.381,9.0,3.0,0.0,0.5,1
C108955,611,2,32289.141000000003,16144.570500000002,12.0,2.0,0.0,1.0,1
C113795,344,1,8379.176,8379.176,9.0,3.0,0.0,1.0,1
C101635,126,6,134725.9705,22454.328416666667,5.0,0.0,1.0,0.8333333333333334,1
C109486,344,1,18048.18,18048.18,8.0,3.0,0.0,0.0,1
C113893,87,1,5584.077,5584.077,7.0,2.0,0.0,1.0,0
C111132,15,3,25478.764,8492.921333333334,3.0,1.0,1.0,0.3333333333333333,0
C110111,150,2,10713.685,5356.8425,8.0,3.0,0.0,0.5,1
C108141,156,3,84268.93650000001,28089.645500000002,9.0,3.0,0.0,0.6666666666666666,1
C114322,26,1,9983.817,9983.817,13.0,3.0,0.0,1.0,0
C100681,192,1,20923.884,20923.884,6.0,3.0,0.0,1.0,1
C102817,334,3,49086.8505,16362.2835,3.0,2.0,0.0,0.6666666666666666,1
C100149,241,2,13379.536,6689.768,18.0,7.0,1.0,0.5,1
C101717,213,3,22437.944,7479.314666666666,9.0,3.0,1.0,0.6666666666666666,1
C106685,9,7,152699.7825,21814.254642857144,4.0,0.0,4.0,0.42857142857142855,0
C112432,6,6,134729.1725,22454.86208333333,5.0,1.0,1.0,0.3333333333333333,0
C104158,32,3,31609.22,10536.406666666668,9.0,4.0,1.0,0.6666666666666666,0
C100235,34,3,59331.8035,19777.267833333335,8.0,2.0,1.0,0.3333333333333333,0
C102146,283,1,12319.58,12319.58,12.0,2.0,1.0,0.0,1
C110651,46,2,22683.309999999998,11341.654999999999,11.0,2.0,0.0,0.0,0
C102780,530,1,13875.03,13875.03,6.0,2.0,0.0,1.0,1
C114979,91,2,16534.8,8267.4,4.0,2.0,0.0,0.0,1
C103574,309,2,23844.0455,11922.02275,10.0,3.0,0.0,1.0,1
C100837,18,2,29828.972999999998,14914.486499999999,15.0,5.0,0.0,0.5,0
C112065,220,2,71431.541,35715.7705,10.0,5.0,0.0,0.5,1
C107423,531,2,62332.76,31166.379999999997,15.0,5.0,0.0,0.0,1
C102053,901,1,16979.7105,16979.7105,9.0,4.0,0.0,1.0,1
C104555,207,1,31356.041999999994,31356.041999999994,12.0,5.0,0.0,1.0,1
C108387,82,1,12990.878999999999,12990.878999999999,8.0,1.0,0.0,1.0,0
C114788,42,2,30233.126,15116.563000000002,6.0,0.0,1.0,0.5,0
C114146,583,1,10346.880000000001,10346.880000000001,16.0,6.0,0.0,1.0,1
C100667,35,2,35877.936,17938.968,10.0,3.0,0.0,0.5,0
C103819,168,2,20489.01,10244.505000000001,7.0,0.0,0.0,1.0,1
C103014,16,1,18171.476499999997,18171.476499999997,10.0,4.0,0.0,1.0,0
C103798,51,3,85635.071,28545.023666666664,10.0,2.0,0.0,0.6666666666666666,0
C101723,304,1,19264.451,19264.451,5.0,0.0,0.0,1.0,1
C108299,168,4,41499.5655,10374.891375,8.0,1.0,1.0,0.25,1
C101170,956,1,26006.440000000002,26006.440000000002,10.0,5.0,1.0,1.0,1
C101073,123,1,20593.63,20593.63,12.0,2.0,0.0,0.0,1
C113383,581,2,23732.447,11866.2235,8.0,2.0,0.0,0.5,1
C107781,61,5,101368.178,20273.6356,5.0,3.0,0.0,0.6,0
C100666,121,2,25249.419,12624.709499999999,9.0,3.0,2.0,1.0,1
C113457,17,2,20952.4925,10476.246249999998,7.0,2.0,0.0,1.0,0
C109777,644,1,7033.936999999999,7033.936999999999,9.0,4.0,0.0,1.0,1
C108324,117,2,41970.569,20985.2845,6.0,2.0,1.0,1.0,1
C109852,217,2,64895.343499999995,32447.671749999998,8.0,5.0,0.0,0.5,1
C113981,64,3,60335.441999999995,20111.814000000002,7.0,1.0,1.0,1.0,0
C100263,100,1,5008.29,5008.29,12.0,1.0,0.0,0.0,1
C110422,15,6,105451.7645,17575.294083333334,8.0,1.0,1.0,0.6666666666666666,0
C102647,42,2,45757.773499999996,22878.886749999998,15.0,2.0,0.0,0.5,0
C102029,12,4,45990.77,11497.6925,9.0,0.0,0.0,0.0,0
C108532,191,2,27278.984,13639.492000000002,10.0,3.0,1.0,0.5,1
C108357,67,4,125670.7825,31417.695625,5.0,1.0,0.0,0.75,0
C111889,736,1,33233.65,33233.65,6.0,1.0,0.0,0.0,1
C103310,7,1,36198.47,36198.47,2.0,0.0,0.0,0.0,0
C114170,73,3,93928.625,31309.541666666668,10.0,5.0,0.0,0.3333333333333333,0
C110148,305,1,44077.1835,44077.1835,12.0,3.0,1.0,1.0,1
C108670,577,1,36442.96,36442.96,8.0,4.0,0.0,0.0,1
C101935,416,1,23981.645,23981.645,15.0,6.0,0.0,1.0,1
C107783,52,2,61229.924,30614.962,8.0,3.0,0.0,0.5,0
C113713,76,4,87421.516,21855.379,12.0,2.0,0.0,0.25,0
C112791,86,2,32500.431,16250.2155,11.0,1.0,0.0,1.0,0
C103912,42,1,16479.47,16479.47,6.0,1.0,0.0,0.0,0
C113557,232,2,40778.559,20389.2795,8.0,3.0,1.0,1.0,1
C103812,398,2,37933.524000000005,18966.762000000002,7.0,2.0,0.0,1.0,1
C113239,20,4,86431.9585,21607.989625,4.0,0.0,2.0,0.25,0
C112289,273,1,32196.744499999997,32196.744499999997,5.0,1.0,0.0,1.0,1
C111795,-1,3,47287.0565,15762.352166666666,5.0,4.0,1.0,0.6666666666666666,0
C103729,299,1,13621.19,13621.19,8.0,1.0,1.0,0.0,1
C112770,168,1,26634.3505,26634.3505,9.0,6.0,0.0,1.0,1
C110225,6,5,119623.893,23924.778599999998,7.0,3.0,2.0,0.6,0
C104592,0,4,139979.0885,34994.772125,5.0,3.0,1.0,1.0,0
C103255,0,1,32731.808000000005,32731.808000000005,8.0,4.0,1.0,1.0,0
C110626,105,1,29509.8785,29509.8785,7.0,2.0,0.0,1.0,1
C107597,65,3,37043.480500000005,12347.826833333334,2.0,0.0,1.0,0.6666666666666666,0
C106119,137,2,124067.80000000002,62033.90000000001,11.0,6.0,0.0,0.5,1
C112429,896,1,386.87,386.87,8.0,1.0,0.0,0.0,1
C103333,150,1,28648.621,28648.621,13.0,3.0,1.0,1.0,1
C103550,462,1,36056.84,36056.84,8.0,2.0,0.0,0.0,1
C114594,27,2,28418.21,14209.105,12.0,4.0,0.0,0.0,0
C104261,281,2,60564.2285,30282.11425,5.0,1.0,0.0,1.0,1
C108592,-1,3,67433.012,22477.67066666667,7.0,4.0,0.0,0.6666666666666666,0
C111008,277,2,9580.710000000001,4790.3550000000005,14.0,2.0,0.0,0.0,1
C102116,342,1,56315.770000000004,56315.770000000004,10.0,2.0,1.0,0.0,1
C102975,1,4,57874.9445,14468.736125,7.0,5.0,2.0,0.5,0
C108546,511,2,74857.424,37428.712,6.0,2.0,1.0,0.5,1
C113636,135,2,54044.612499999996,27022.306249999998,10.0,5.0,0.0,0.5,1
C111171,14,3,46614.501000000004,15538.167000000001,9.0,4.0,0.0,0.6666666666666666,0
C106422,117,4,38874.126000000004,9718.531500000001,5.0,2.0,0.0,1.0,1
C102078,8,2,22442.709,11221.354500000001,4.0,1.0,1.0,1.0,0
C106933,72,1,20501.46,20501.46,7.0,0.0,0.0,0.0,0
C113463,109,1,31336.713,31336.713,10.0,4.0,1.0,1.0,1
C114777,33,2,30909.089,15454.5445,3.0,1.0,1.0,0.5,0
C113871,100,2,23533.96,11766.98,10.0,3.0,0.0,0.0,1
C108757,503,2,17583.215,8791.6075,10.0,2.0,0.0,1.0,1
C107369,232,1,3923.46,3923.46,9.0,3.0,0.0,0.0,1
C114543,206,2,22032.486,11016.243,12.0,2.0,0.0,1.0,1
C103562,21,1,14786.082,14786.082,10.0,1.0,0.0,1.0,0
C104836,228,2,26870.094,13435.047,8.0,2.0,0.0,0.5,1
C114809,7,3,76673.662,25557.887333333332,7.0,1.0,1.0,0.6666666666666666,0
C105340,1,4,122846.324,30711.581,7.0,4.0,3.0,0.25,0
C100249,232,2,29624.574,14812.287000000002,4.0,1.0,1.0,1.0,1
C109007,346,2,41693.184,20846.592,9.0,1.0,1.0,1.0,1
C103811,14,2,14170.474,7085.237,5.0,3.0,0.0,0.5,0
C114685,28,6,78214.455,13035.7425,6.0,1.0,0.0,0.5,0
C110323,105,2,33135.97,16567.985,8.0,4.0,0.0,0.0,1
C114401,67,1,50600.347,50600.347,8.0,1.0,0.0,1.0,0
C110097,216,1,25221.26,25221.26,14.0,2.0,0.0,0.0,1
C100225,401,3,83633.766,27877.922000000002,7.0,2.0,0.0,0.6666666666666666,1
C102020,301,1,15483.272,15483.272,9.0,3.0,0.0,1.0,1
C110772,101,1,13268.619999999999,13268.619999999999,6.0,2.0,2.0,0.0,1
C113455,307,4,112622.8485,28155.712125,2.0,1.0,0.0,0.75,1
C105717,11,2,21734.7095,10867.35475,7.0,4.0,0.0,0.5,0
C103455,281,2,18728.206,9364.103,9.0,2.0,1.0,1.0,1
C103668,214,3,55896.655,18632.218333333334,9.0,1.0,0.0,0.3333333333333333,1
C105301,315,2,40436.85,20218.425,12.0,2.0,0.0,0.5,1
C103102,7,1,16542.7585,16542.7585,11.0,5.0,0.0,1.0,0
C102027,49,2,32045.4195,16022.70975,8.0,3.0,0.0,0.5,0
C113678,356,1,5633.144,5633.144,6.0,2.0,0.0,1.0,1
C103842,13,1,8935.45,8935.45,7.0,1.0,0.0,0.0,0
C108046,118,2,32964.53,16482.265,7.0,1.0,0.0,0.0,1
C106542,38,2,46867.37,23433.685,5.0,0.0,0.0,0.0,0
C100007,22,2,43114.613,21557.3065,8.0,3.0,0.0,0.5,0
C107567,8,2,19723.78,9861.89,9.0,3.0,0.0,0.5,0
C101994,59,1,9590.88,9590.88,13.0,5.0,0.0,0.0,0
C104863,55,1,18124.4905,18124.4905,11.0,5.0,0.0,1.0,0
C110883,64,2,34558.214,17279.107,6.0,2.0,0.0,0.5,0
C109493,37,2,14010.8985,7005.44925,10.0,0.0,0.0,0.5,0
C109345,90,4,45461.5535,11365.388375,7.0,2.0,2.0,0.5,0
C109976,46,1,30525.28,30525.28,7.0,2.0,0.0,0.0,0
C101133,428,3,66420.417,22140.139,8.0,5.0,0.0,0.6666666666666666,1
C110797,606,1,16125.95,16125.95,12.0,6.0,0.0,0.0,1
C106410,506,1,5770.09,5770.09,11.0,4.0,0.0,0.0,1
C100254,43,4,93262.6915,23315.672875,8.0,2.0,0.0,0.5,0
C113454,109,6,104823.849,17470.6415,13.0,2.0,0.0,1.0,1
C101957,167,2,11525.922,5762.961,9.0,5.0,0.0,1.0,1
C108837,261,2,13871.3835,6935.69175,8.0,1.0,1.0,1.0,1
C111985,146,1,31368.374499999998,31368.374499999998,13.0,3.0,1.0,1.0,1
C108861,137,3,76029.679,25343.226333333336,9.0,2.0,0.0,0.6666666666666666,1
C109259,42,6,97009.208,16168.201333333333,11.0,3.0,0.0,0.3333333333333333,0
C104944,31,4,60862.8545,15215.713625,10.0,1.0,0.0,0.5,0
C109438,19,2,9695.66,4847.83,9.0,0.0,0.0,0.0,0
