customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total_score,rfm_segment
C113445,104,3,65268.221000000005,3,4,4,11,Loyal Customers
C113447,131,1,18532.989999999998,3,2,2,7,Hibernating
C113448,89,5,138153.018,3,5,5,13,Loyal Customers
C113449,46,1,19462.69,4,2,2,8,New Customers
C113451,412,3,35228.9375,1,4,2,7,At Risk
C113453,119,4,61387.621,3,4,3,10,Loyal Customers
C113454,109,6,104823.849,3,5,4,12,Loyal Customers
C113455,307,4,112622.8485,1,4,5,10,Cannot Lose Them
C113456,8,3,49674.741,5,4,3,12,Loyal Customers
C113457,17,2,20952.4925,5,3,2,10,Loyal Customers
C113458,32,4,96743.6945,4,4,4,12,Champions
C113459,25,3,42263.647,4,4,3,11,Loyal Customers
C113460,119,5,80335.341,3,5,4,12,Loyal Customers
C113461,276,4,62375.3205,2,4,3,9,At Risk
C113462,486,1,8155.715999999999,1,2,1,4,Lost
C113463,109,1,31336.713,3,2,2,7,Hibernating
C113464,247,1,70658.53,2,2,4,8,Hibernating
C113465,701,1,6377.072,1,2,1,4,Lost
C113466,83,2,36817.616,3,3,2,8,Loyal Customers
C113467,104,2,96236.55,3,3,4,10,Loyal Customers
C113468,249,3,44111.3955,2,4,3,9,At Risk
C113469,5,2,59490.25,5,3,3,11,Loyal Customers
C113470,316,2,74745.9895,1,3,4,8,At Risk
C113471,311,4,124381.6295,1,4,5,10,Cannot Lose Them
C113475,565,1,35884.92,1,2,2,5,Lost
C113476,83,5,140088.128,3,5,5,13,Loyal Customers
C113477,264,3,59062.471,2,4,3,9,At Risk
C113478,62,2,69208.5385,4,3,4,11,Loyal Customers
C113481,147,2,34764.3,2,3,2,7,At Risk
C113482,2,4,62871.045,5,4,3,12,Loyal Customers
C113483,459,2,57818.27,1,3,3,7,At Risk
C113485,293,1,18259.547,1,2,2,5,Lost
C113488,13,3,44256.4375,5,4,3,12,Loyal Customers
C113489,223,2,13938.683,2,3,1,6,At Risk
C113491,128,3,64094.57,3,4,4,11,Loyal Customers
C113494,456,1,17754.5785,1,2,1,4,Lost
C113495,143,2,53934.3155,2,3,3,8,At Risk
C113496,336,4,98685.53,1,4,4,9,Cannot Lose Them
C113497,77,1,407.48,3,2,1,6,Hibernating
C113498,12,1,45380.768500000006,5,2,3,10,New Customers
C113500,102,2,16532.936999999998,3,3,1,7,Loyal Customers
C113501,4,1,17163.096,5,2,1,8,New Customers
C113502,433,1,28107.84,1,2,2,5,Lost
C113504,67,8,138076.8425,3,5,5,13,Loyal Customers
C113505,423,1,14297.920000000002,1,2,1,4,Lost
C113507,23,4,78133.6335,4,4,4,12,Champions
C113508,58,1,39860.35,4,2,3,9,New Customers
C113509,278,1,27890.489999999998,2,2,2,6,Lost
C113510,95,4,78253.7865,3,4,4,11,Loyal Customers
C113511,99,1,512.57,3,2,1,6,Hibernating
C113512,316,1,10799.318,1,2,1,4,Lost
C113513,683,1,25944.5585,1,2,2,5,Lost
C113514,59,2,48349.4905,4,3,3,10,Loyal Customers
C113515,61,3,58088.048,4,4,3,11,Loyal Customers
C113518,139,3,31987.1925,3,4,2,9,Loyal Customers
C113519,60,1,16673.85,4,2,1,7,New Customers
C113520,156,1,24061.09,2,2,2,6,Lost
C113521,260,1,13219.096000000001,2,2,1,5,Lost
C113522,897,1,12995.262,1,2,1,4,Lost
C113523,21,3,63084.689,4,4,3,11,Loyal Customers
C113524,419,1,561.8584999999999,1,2,1,4,Lost
C113526,3,3,49363.189,5,4,3,12,Loyal Customers
C113527,120,3,72147.559,3,4,4,11,Loyal Customers
C113528,19,4,34215.3805,5,4,2,11,Loyal Customers
C113529,250,3,8104.8150000000005,2,4,1,7,At Risk
C113531,10,4,34472.3335,5,4,2,11,Loyal Customers
C113533,288,1,157.3,2,2,1,5,Lost
C113534,20,3,83712.868,5,4,4,13,Champions
C113535,199,2,109797.388,2,3,5,10,At Risk
C113536,-1,2,27484.034,5,3,2,10,Loyal Customers
C113537,42,4,104968.905,4,4,4,12,Champions
C113538,301,2,30516.101,1,3,2,6,At Risk
C113539,101,1,25014.61,3,2,2,7,Hibernating
C113541,900,1,49785.417,1,2,3,6,Hibernating
C113542,70,10,194628.871,3,5,5,13,Loyal Customers
C113543,231,2,68048.502,2,3,4,9,At Risk
C113544,156,2,58545.077,2,3,3,8,At Risk
C113547,211,1,4129.76,2,2,1,5,Lost
C113548,63,7,223283.18349999998,3,5,5,13,Loyal Customers
C113550,34,9,194446.902,4,5,5,14,Champions
C113554,142,4,123030.2565,2,4,5,11,Cannot Lose Them
C113555,426,2,31364.352000000003,1,3,2,6,At Risk
C113556,6,4,58324.87500000001,5,4,3,12,Loyal Customers
C113557,232,2,40778.559,2,3,3,8,At Risk
C113558,659,2,22469.7485,1,3,2,6,At Risk
C113559,89,1,18339.8925,3,2,2,7,Hibernating
C113562,63,6,97920.531,3,5,4,12,Loyal Customers
C113563,42,5,90732.021,4,5,4,13,Champions
C113565,113,2,38214.33,3,3,3,9,Loyal Customers
C113566,357,1,13994.478000000001,1,2,1,4,Lost
C113567,353,1,7441.929,1,2,1,4,Lost
C113568,412,2,11224.9285,1,3,1,5,At Risk
C113569,42,4,73273.11,4,4,4,12,Champions
C113571,740,1,13043.128,1,2,1,4,Lost
C113572,6,4,52025.012500000004,5,4,3,12,Loyal Customers
C113576,-1,12,384084.7195,5,5,5,15,Champions
C113577,135,4,75473.1675,3,4,4,11,Loyal Customers
C113578,441,1,51205.259999999995,1,2,3,6,Hibernating
C113579,240,1,26882.811,2,2,2,6,Lost
C113580,645,1,39149.13,1,2,3,6,Hibernating
C113581,-1,7,112777.91,5,5,5,15,Champions
C113583,454,2,18131.2845,1,3,1,5,At Risk
C113584,38,2,49071.82400000001,4,3,3,10,Loyal Customers
C113585,123,5,137767.19700000001,3,5,5,13,Loyal Customers
C113589,121,3,131862.213,3,4,5,12,Loyal Customers
C113590,25,15,273106.297,4,5,5,14,Champions
C113591,368,4,50945.2165,1,4,3,8,At Risk
C113592,585,1,17089.61,1,2,1,4,Lost
C113593,63,3,78630.61600000001,3,4,4,11,Loyal Customers
C113594,0,4,87420.669,5,4,4,13,Champions
C113595,19,3,33104.5265,5,4,2,11,Loyal Customers
C113596,519,3,85496.45850000001,1,4,4,9,Cannot Lose Them
C113597,22,4,40187.6525,4,4,3,11,Loyal Customers
C113598,523,2,8804.187,1,3,1,5,At Risk
C113599,476,5,109552.714,1,5,5,11,Cannot Lose Them
C113604,142,2,43903.656,2,3,3,8,At Risk
C113605,166,1,36075.18,2,2,2,6,Lost
C113610,101,2,70374.7965,3,3,4,10,Loyal Customers
C113612,272,2,44627.39,2,3,3,8,At Risk
C113613,42,6,110446.235,4,5,5,14,Champions
C113616,197,4,105862.569,2,4,4,10,Cannot Lose Them
C113617,320,2,57867.6035,1,3,3,7,At Risk
C113619,47,2,28270.73,4,3,2,9,Loyal Customers
C113620,484,2,30510.528,1,3,2,6,At Risk
C113621,30,4,102715.7315,4,4,4,12,Champions
C113622,31,2,50273.133499999996,4,3,3,10,Loyal Customers
C113623,484,1,1503.4,1,2,1,4,Lost
C113624,24,1,20034.62,4,2,2,8,New Customers
C113625,316,1,21707.01,1,2,2,5,Lost
C113627,158,2,9654.544,2,3,1,6,At Risk
C113628,239,2,71158.857,2,3,4,9,At Risk
C113631,757,1,5567.114,1,2,1,4,Lost
C113632,553,1,66368.43000000001,1,2,4,7,Hibernating
C113633,3,2,49536.58,5,3,3,11,Loyal Customers
C113635,74,3,124069.95999999999,3,4,5,12,Loyal Customers
C113636,135,2,54044.612499999996,3,3,3,9,Loyal Customers
C113637,18,4,86520.2655,5,4,4,13,Champions
C113638,19,3,23242.408000000003,5,4,2,11,Loyal Customers
C113639,437,4,140168.81900000002,1,4,5,10,Cannot Lose Them
C113640,23,9,136001.0935,4,5,5,14,Champions
C113641,253,1,3763.1795,2,2,1,5,Lost
C113642,561,3,67556.259,1,4,4,9,Cannot Lose Them
C113644,36,2,30876.852000000003,4,3,2,9,Loyal Customers
C113646,358,1,10224.684000000001,1,2,1,4,Lost
C113648,115,1,14673.510000000002,3,2,1,6,Hibernating
C113650,9,7,186068.35749999998,5,5,5,15,Champions
C113652,84,7,179392.31,3,5,5,13,Loyal Customers
C113654,192,3,134661.69199999998,2,4,5,11,Cannot Lose Them
C113657,64,12,270534.801,3,5,5,13,Loyal Customers
C113659,29,1,30663.957499999997,4,2,2,8,New Customers
C113660,40,2,48698.7475,4,3,3,10,Loyal Customers
C113661,28,4,78467.1485,4,4,4,12,Champions
C113662,21,15,274804.9355,4,5,5,14,Champions
C113663,172,1,31139.523,2,2,2,6,Lost
C113664,90,2,27214.6285,3,3,2,8,Loyal Customers
C113666,389,3,44074.035,1,4,3,8,At Risk
C113668,336,1,10456.008000000002,1,2,1,4,Lost
C113669,91,3,77390.6105,3,4,4,11,Loyal Customers
C113671,10,1,7989.2945,5,2,1,8,New Customers
C113672,36,1,61744.29299999999,4,2,3,9,New Customers
C113675,579,1,5617.7435,1,2,1,4,Lost
C113678,356,1,5633.144,1,2,1,4,Lost
C113679,164,1,25066.5385,2,2,2,6,Lost
C113680,35,4,57525.3395,4,4,3,11,Loyal Customers
C113681,87,3,68543.652,3,4,4,11,Loyal Customers
C113684,21,3,31569.445,4,4,2,10,Loyal Customers
C113686,9,3,68300.11,5,4,4,13,Champions
C113687,55,11,240889.2145,4,5,5,14,Champions
C113689,2,3,125573.65,5,4,5,14,Champions
C113693,129,5,112620.147,3,5,5,13,Loyal Customers
C113694,537,1,22991.216,1,2,2,5,Lost
C113697,124,2,45333.316000000006,3,3,3,9,Loyal Customers
C113698,63,1,7527.744,3,2,1,6,Hibernating
C113699,3,6,111083.164,5,5,5,15,Champions
C113700,38,1,0.0,4,2,1,7,New Customers
C113701,243,1,31868.709499999997,2,2,2,6,Lost
C113702,233,2,30449.52,2,3,2,7,At Risk
C113703,7,8,133963.467,5,5,5,15,Champions
C113704,102,3,82207.04,3,4,4,11,Loyal Customers
C113706,213,3,69829.726,2,4,4,10,Cannot Lose Them
C113708,28,8,164070.231,4,5,5,14,Champions
C113709,79,1,13790.568000000001,3,2,1,6,Hibernating
C113713,76,4,87421.516,3,4,4,11,Loyal Customers
C113717,44,3,69919.6995,4,4,4,12,Champions
C113718,205,1,9349.472,2,2,1,5,Lost
C113719,156,4,92929.001,2,4,4,10,Cannot Lose Them
C113722,202,4,79003.7615,2,4,4,10,Cannot Lose Them
C113723,92,3,65878.53,3,4,4,11,Loyal Customers
C113724,113,2,23613.6375,3,3,2,8,Loyal Customers
C113725,0,5,59161.804000000004,5,5,3,13,Loyal Customers
C113726,154,7,130348.2445,2,5,5,12,Cannot Lose Them
C113728,27,4,46010.2245,4,4,3,11,Loyal Customers
C113729,44,3,63226.291000000005,4,4,4,12,Champions
C113730,41,4,32802.811499999996,4,4,2,10,Loyal Customers
C113731,146,2,30405.600000000002,2,3,2,7,At Risk
C113733,1,14,206405.4635,5,5,5,15,Champions
C113734,23,2,17883.252,4,3,1,8,Loyal Customers
C113737,143,3,112957.714,2,4,5,11,Cannot Lose Them
C113738,64,4,69944.04800000001,3,4,4,11,Loyal Customers
C113739,313,1,9969.378,1,2,1,4,Lost
C113741,133,3,65207.729999999996,3,4,4,11,Loyal Customers
C113742,8,1,10875.104,5,2,1,8,New Customers
C113743,31,5,39126.095499999996,4,5,3,12,Loyal Customers
C113744,8,2,16866.381999999998,5,3,1,9,Loyal Customers
C113746,308,1,5834.94,1,2,1,4,Lost
C113748,395,3,75406.3985,1,4,4,9,Cannot Lose Them
C113749,119,7,90126.2485,3,5,4,12,Loyal Customers
C113751,5,2,31396.225499999997,5,3,2,10,Loyal Customers
C113752,120,4,85567.1425,3,4,4,11,Loyal Customers
C113753,27,3,32398.710000000006,4,4,2,10,Loyal Customers
C113754,756,1,30307.222999999998,1,2,2,5,Lost
C113756,4,2,54824.770000000004,5,3,3,11,Loyal Customers
C113757,48,5,99471.026,4,5,4,13,Champions
C113758,231,4,170720.6005,2,4,5,11,Cannot Lose Them
C113759,37,3,40257.1965,4,4,3,11,Loyal Customers
C113760,36,8,157026.736,4,5,5,14,Champions
C113762,23,4,97539.5,4,4,4,12,Champions
C113763,63,5,135684.6405,3,5,5,13,Loyal Customers
C113765,129,7,159336.448,3,5,5,13,Loyal Customers
C113766,113,2,61717.21,3,3,3,9,Loyal Customers
C113767,317,2,27218.2955,1,3,2,6,At Risk
C113769,21,2,9147.421999999999,4,3,1,8,Loyal Customers
C113770,24,1,2926.2865,4,2,1,7,New Customers
C113771,114,2,22670.544,3,3,2,8,Loyal Customers
C113773,48,4,92019.9075,4,4,4,12,Champions
C113775,81,1,1255.536,3,2,1,6,Hibernating
C113776,272,1,41082.786,2,2,3,7,Hibernating
C113777,9,1,35541.34,5,2,2,9,New Customers
C113778,138,2,32815.128,3,3,2,8,Loyal Customers
C113779,259,6,148213.452,2,5,5,12,Cannot Lose Them
C113780,22,6,183330.156,4,5,5,14,Champions
C113781,0,6,158043.02300000002,5,5,5,15,Champions
C113782,332,3,65741.007,1,4,4,9,Cannot Lose Them
C113783,3,3,13534.668999999998,5,4,1,10,Loyal Customers
C113784,763,1,4402.43,1,2,1,4,Lost
C113785,12,16,291193.98949999997,5,5,5,15,Champions
C113786,-1,9,183486.1985,5,5,5,15,Champions
C113788,615,1,18501.64,1,2,2,5,Lost
C113790,50,6,115266.2545,4,5,5,14,Champions
C113791,264,3,75844.881,2,4,4,10,Cannot Lose Them
C113792,2,11,132578.124,5,5,5,15,Champions
C113793,787,1,19156.256,1,2,2,5,Lost
C113794,51,3,31774.703,4,4,2,10,Loyal Customers
C113795,344,1,8379.176,1,2,1,4,Lost
C113796,514,2,35517.576,1,3,2,6,At Risk
C113798,246,3,33180.9595,2,4,2,8,At Risk
C113801,180,5,150478.116,2,5,5,12,Cannot Lose Them
C113802,459,2,30292.3,1,3,2,6,At Risk
C113804,50,4,81305.31700000001,4,4,4,12,Champions
C113805,31,8,132125.0105,4,5,5,14,Champions
C113806,198,2,30682.174,2,3,2,7,At Risk
C113808,24,6,69158.996,4,5,4,13,Champions
C113809,35,5,47235.466,4,5,3,12,Loyal Customers
C113810,124,5,150373.201,3,5,5,13,Loyal Customers
C113812,132,7,216840.615,3,5,5,13,Loyal Customers
C113813,16,3,55274.61,5,4,3,12,Loyal Customers
C113816,-1,7,183400.571,5,5,5,15,Champions
C113819,111,3,76675.6895,3,4,4,11,Loyal Customers
C113821,83,1,10831.728000000001,3,2,1,6,Hibernating
C113823,500,1,36538.656,1,2,2,5,Lost
C113824,50,4,122109.6175,4,4,5,13,Champions
C113825,392,1,9196.960000000001,1,2,1,4,Lost
C113826,66,3,93846.916,3,4,4,11,Loyal Customers
C113829,392,1,13447.752,1,2,1,4,Lost
C113830,5,3,71599.338,5,4,4,13,Champions
C113833,68,4,39080.032999999996,3,4,3,10,Loyal Customers
C113834,122,2,27513.898999999998,3,3,2,8,Loyal Customers
C113836,3,5,73928.5775,5,5,4,14,Champions
C113837,244,3,61019.6675,2,4,3,9,At Risk
C113838,0,3,28658.929000000004,5,4,2,11,Loyal Customers
C113839,36,2,20005.574500000002,4,3,2,9,Loyal Customers
C113840,-1,7,143738.1085,5,5,5,15,Champions
C113841,61,4,45210.3945,4,4,3,11,Loyal Customers
C113842,162,1,3322.056,2,2,1,5,Lost
C113843,83,1,14889.9,3,2,1,6,Hibernating
C113845,51,2,31769.48,4,3,2,9,Loyal Customers
C113846,107,3,87761.901,3,4,4,11,Loyal Customers
C113847,483,1,7811.696000000001,1,2,1,4,Lost
C113848,100,2,66436.71399999999,3,3,4,10,Loyal Customers
C113850,89,2,23640.642,3,3,2,8,Loyal Customers
C113851,7,5,72573.43000000001,5,5,4,14,Champions
C113853,105,2,31287.58,3,3,2,8,Loyal Customers
C113854,127,2,61776.416,3,3,3,9,Loyal Customers
C113855,9,2,44716.05,5,3,3,11,Loyal Customers
C113857,20,5,48125.0285,5,5,3,13,Loyal Customers
C113858,149,4,52890.33,2,4,3,9,At Risk
C113859,226,3,77467.1635,2,4,4,10,Cannot Lose Them
C113861,116,1,38078.945,3,2,3,8,Potential Loyalists
C113863,170,2,27400.763,2,3,2,7,At Risk
C113865,66,4,109131.5255,3,4,5,12,Loyal Customers
C113866,1,1,40665.45,5,2,3,10,New Customers
C113867,437,1,42664.918,1,2,3,6,Hibernating
C113868,220,4,131670.497,2,4,5,11,Cannot Lose Them
C113870,111,1,7044.1795,3,2,1,6,Hibernating
C113871,100,2,23533.96,3,3,2,8,Loyal Customers
C113872,258,1,25035.312,2,2,2,6,Lost
C113873,141,4,70873.157,2,4,4,10,Cannot Lose Them
C113875,364,1,24173.3,1,2,2,5,Lost
C113876,12,4,47114.1375,5,4,3,12,Loyal Customers
C113877,210,8,94791.617,2,5,4,11,Cannot Lose Them
C113879,210,4,91257.353,2,4,4,10,Cannot Lose Them
C113882,8,4,134811.1995,5,4,5,14,Champions
C113884,30,2,23638.22,4,3,2,9,Loyal Customers
C113885,49,3,34998.4355,4,4,2,10,Loyal Customers
C113886,93,2,23918.3065,3,3,2,8,Loyal Customers
C113888,47,3,23122.381,4,4,2,10,Loyal Customers
C113889,5,9,185239.9665,5,5,5,15,Champions
C113890,790,1,7261.232,1,2,1,4,Lost
C113892,26,6,229654.9755,4,5,5,14,Champions
C113893,87,1,5584.077,3,2,1,6,Hibernating
C113894,4,4,87364.944,5,4,4,13,Champions
C113896,677,1,3012.616,1,2,1,4,Lost
C113898,384,5,91362.134,1,5,4,10,Cannot Lose Them
C113899,163,1,55794.6,2,2,3,7,Hibernating
C113900,31,3,45684.153,4,4,3,11,Loyal Customers
C113901,68,1,10075.457999999999,3,2,1,6,Hibernating
C113902,215,1,4840.728,2,2,1,5,Lost
C113903,170,2,64786.8,2,3,4,9,At Risk
C113904,20,5,56976.309,5,5,3,13,Loyal Customers
C113905,69,1,30631.170000000002,3,2,2,7,Hibernating
C113906,86,1,0.0,3,2,1,6,Hibernating
C113909,101,4,107379.618,3,4,4,11,Loyal Customers
C113911,108,3,82185.544,3,4,4,11,Loyal Customers
C113913,291,1,13213.4,1,2,1,4,Lost
C113915,24,3,74016.847,4,4,4,12,Champions
C113916,7,11,248444.47650000002,5,5,5,15,Champions
C113917,4,2,26771.897,5,3,2,10,Loyal Customers
C113918,340,1,30370.660000000003,1,2,2,5,Lost
C113920,45,1,10711.11,4,2,1,7,New Customers
C113921,198,1,50596.39,2,2,3,7,Hibernating
C113922,5,4,98538.845,5,4,4,13,Champions
C113927,227,3,64092.542,2,4,4,10,Cannot Lose Them
C113929,85,5,154225.93050000002,3,5,5,13,Loyal Customers
C113931,49,1,33574.64,4,2,2,8,New Customers
C113934,263,1,13837.58,2,2,1,5,Lost
C113936,181,4,87029.47,2,4,4,10,Cannot Lose Them
C113937,139,1,40262.178,3,2,3,8,Potential Loyalists
C113939,24,2,35147.594,4,3,2,9,Loyal Customers
C113940,132,8,177473.2905,3,5,5,13,Loyal Customers
C113941,26,5,127478.827,4,5,5,14,Champions
C113942,9,8,273016.074,5,5,5,15,Champions
C113943,36,4,41929.646499999995,4,4,3,11,Loyal Customers
C113946,2,2,4347.7074999999995,5,3,1,9,Loyal Customers
C113947,8,2,96139.5775,5,3,4,12,Loyal Customers
C113948,285,1,40951.768,2,2,3,7,Hibernating
C113949,60,1,16696.8485,4,2,1,7,New Customers
C113951,108,2,41913.056,3,3,3,9,Loyal Customers
C113952,61,2,31672.71,4,3,2,9,Loyal Customers
C113953,6,3,103510.37849999999,5,4,4,13,Champions
C113954,153,3,66876.5885,2,4,4,10,Cannot Lose Them
C113955,7,5,110064.51699999999,5,5,5,15,Champions
C113956,9,1,15210.55,5,2,1,8,New Customers
C113959,202,6,83472.288,2,5,4,11,Cannot Lose Them
C113960,86,5,121859.9625,3,5,5,13,Loyal Customers
C113961,73,1,15350.008,3,2,1,6,Hibernating
C113962,133,1,13405.64,3,2,1,6,Hibernating
C113963,2,2,37419.896,5,3,3,11,Loyal Customers
C113964,34,2,40993.96,4,3,3,10,Loyal Customers
C113965,39,9,258867.4085,4,5,5,14,Champions
C113966,13,2,41227.21000000001,5,3,3,11,Loyal Customers
C113968,260,5,124902.881,2,5,5,12,Cannot Lose Them
C113969,45,8,185830.26,4,5,5,14,Champions
C113970,453,4,71358.632,1,4,4,9,Cannot Lose Them
C113971,177,2,7298.136,2,3,1,6,At Risk
C113972,294,5,135374.392,1,5,5,11,Cannot Lose Them
C113973,63,6,137540.086,3,5,5,13,Loyal Customers
C113974,155,1,61271.559,2,2,3,7,Hibernating
C113975,88,3,53068.7855,3,4,3,10,Loyal Customers
C113976,20,5,96655.784,5,5,4,14,Champions
C113977,12,6,126207.247,5,5,5,15,Champions
C113979,30,4,79178.476,4,4,4,12,Champions
C113980,405,1,22532.004,1,2,2,5,Lost
C113981,64,3,60335.441999999995,3,4,3,10,Loyal Customers
C113982,60,3,48705.83,4,4,3,11,Loyal Customers
C113983,560,2,92862.24800000002,1,3,4,8,At Risk
C113984,13,13,319608.9625,5,5,5,15,Champions
C113986,58,6,152750.3165,4,5,5,14,Champions
C113989,9,2,38456.6435,5,3,3,11,Loyal Customers
C113990,50,6,81643.779,4,5,4,13,Champions
C113991,281,1,8116.12,2,2,1,5,Lost
C113992,1000,1,44311.923,1,2,3,6,Hibernating
C113993,2,2,45690.826,5,3,3,11,Loyal Customers
C113994,134,6,68077.275,3,5,4,12,Loyal Customers
C113996,31,3,19295.82,4,4,2,10,Loyal Customers
C113997,63,4,85188.4805,3,4,4,11,Loyal Customers
C113998,610,3,100277.323,1,4,4,9,Cannot Lose Them
C113999,47,1,11856.015000000001,4,2,1,7,New Customers
C114000,63,4,38235.477,3,4,3,10,Loyal Customers
C114001,3,3,76326.01800000001,5,4,4,13,Champions
C114003,19,4,101306.834,5,4,4,13,Champions
C114004,104,3,64646.3515,3,4,4,11,Loyal Customers
C114006,1,2,55076.756,5,3,3,11,Loyal Customers
C114007,296,2,30661.1385,1,3,2,6,At Risk
C114009,104,1,23557.212,3,2,2,7,Hibernating
C114011,163,3,83078.16,2,4,4,10,Cannot Lose Them
C114013,343,1,42184.218,1,2,3,6,Hibernating
C114015,344,2,72908.816,1,3,4,8,At Risk
C114016,42,2,41377.21,4,3,3,10,Loyal Customers
C114017,99,1,9086.634,3,2,1,6,Hibernating
C114019,98,1,44745.96,3,2,3,8,Potential Loyalists
C114020,17,6,79652.433,5,5,4,14,Champions
C114021,106,4,109414.186,3,4,5,12,Loyal Customers
C114022,8,4,78436.2015,5,4,4,13,Champions
C114023,176,2,67834.5805,2,3,4,9,At Risk
C114025,176,9,71191.308,2,5,4,11,Cannot Lose Them
C114027,23,6,91063.7315,4,5,4,13,Champions
C114029,89,2,58628.002,3,3,3,9,Loyal Customers
C114030,45,1,32526.467999999997,4,2,2,8,New Customers
C114032,0,4,132561.58500000002,5,4,5,14,Champions
C114035,296,1,4407.17,1,2,1,4,Lost
C114036,517,1,17398.107,1,2,1,4,Lost
C114038,491,2,27006.779000000002,1,3,2,6,At Risk
C114039,30,2,54893.646499999995,4,3,3,10,Loyal Customers
C114040,-1,9,197410.19150000002,5,5,5,15,Champions
C114042,10,12,256393.01,5,5,5,15,Champions
C114044,48,4,102241.824,4,4,4,12,Champions
C114045,13,2,52785.727,5,3,3,11,Loyal Customers
C114046,644,1,22414.584000000003,1,2,2,5,Lost
C114047,67,7,174426.238,3,5,5,13,Loyal Customers
C114050,30,1,10980.333,4,2,1,7,New Customers
C114051,372,1,60639.991500000004,1,2,3,6,Hibernating
C114054,612,3,56946.1565,1,4,3,8,At Risk
C114055,39,6,189456.22950000002,4,5,5,14,Champions
C114056,81,1,12726.704,3,2,1,6,Hibernating
C114062,8,1,5434.896000000001,5,2,1,8,New Customers
C114064,442,4,68002.234,1,4,4,9,Cannot Lose Them
C114066,165,1,15345.439999999999,2,2,1,5,Lost
C114068,93,1,9044.53,3,2,1,6,Hibernating
C114069,85,5,143290.465,3,5,5,13,Loyal Customers
C114070,395,3,44785.3535,1,4,3,8,At Risk
C114071,30,1,28203.051,4,2,2,8,New Customers
C114072,101,3,38509.137,3,4,3,10,Loyal Customers
C114073,-1,2,23674.706000000002,5,3,2,10,Loyal Customers
C114074,113,1,15049.408000000001,3,2,1,6,Hibernating
C114075,672,1,22990.792,1,2,2,5,Lost
C114076,-1,6,140137.9385,5,5,5,15,Champions
C114077,39,3,51802.421500000004,4,4,3,11,Loyal Customers
C114079,132,10,187110.2005,3,5,5,13,Loyal Customers
C114080,251,3,34869.544,2,4,2,8,At Risk
C114081,43,3,42094.829,4,4,3,11,Loyal Customers
C114083,39,4,62753.614,4,4,3,11,Loyal Customers
C114084,28,6,40279.13,4,5,3,12,Loyal Customers
C114085,22,4,26572.832000000002,4,4,2,10,Loyal Customers
C114086,518,2,20897.108,1,3,2,6,At Risk
C114087,668,1,1078.022,1,2,1,4,Lost
C114088,392,2,78378.48,1,3,4,8,At Risk
C114091,185,8,132621.2655,2,5,5,12,Cannot Lose Them
C114092,20,3,49022.492,5,4,3,12,Loyal Customers
C114094,109,1,56377.422999999995,3,2,3,8,Potential Loyalists
C114095,869,1,54852.1735,1,2,3,6,Hibernating
C114096,3,4,56696.1525,5,4,3,12,Loyal Customers
C114097,412,2,5311.104,1,3,1,5,At Risk
C114098,39,4,72636.4335,4,4,4,12,Champions
C114101,427,2,32091.696000000004,1,3,2,6,At Risk
C114103,559,2,29166.157,1,3,2,6,At Risk
C114104,488,2,32849.802,1,3,2,6,At Risk
C114105,321,1,39673.58,1,2,3,6,Hibernating
C114106,730,1,2227.216,1,2,1,4,Lost
C114108,499,1,27477.28,1,2,2,5,Lost
C114110,12,2,21422.47,5,3,2,10,Loyal Customers
C114113,334,1,3886.625,1,2,1,4,Lost
C114114,234,5,79474.528,2,5,4,11,Cannot Lose Them
C114116,87,1,41229.031,3,2,3,8,Potential Loyalists
C114117,42,1,22142.41,4,2,2,8,New Customers
C114119,4,1,12815.019,5,2,1,8,New Customers
C114120,137,2,46370.789,3,3,3,9,Loyal Customers
C114121,152,1,15548.584,2,2,1,5,Lost
C114122,147,4,89811.223,2,4,4,10,Cannot Lose Them
C114123,22,12,236536.849,4,5,5,14,Champions
C114124,430,4,75257.4295,1,4,4,9,Cannot Lose Them
C114125,173,1,34515.97,2,2,2,6,Lost
C114126,55,4,25125.493,4,4,2,10,Loyal Customers
C114127,40,3,26584.156,4,4,2,10,Loyal Customers
C114128,8,1,22998.56,5,2,2,9,New Customers
C114129,45,4,73759.579,4,4,4,12,Champions
C114130,496,1,37764.416000000005,1,2,3,6,Hibernating
C114131,227,4,107791.1615,2,4,5,11,Cannot Lose Them
C114133,448,4,81174.219,1,4,4,9,Cannot Lose Them
C114134,39,2,46451.276000000005,4,3,3,10,Loyal Customers
C114135,28,1,11212.55,4,2,1,7,New Customers
C114139,16,1,8571.352,5,2,1,8,New Customers
C114141,22,6,137167.0745,4,5,5,14,Champions
C114142,8,7,146289.579,5,5,5,15,Champions
